  1 | 0x14 | 2.31132805e-01
  2 | 0x2a | 1.81878918e-01
  3 | 0x1a | 1.79546219e-01
  4 | 0xc5 | 1.63804443e-01
  5 | 0x85 | 1.62525618e-01
  6 | 0x69 | 1.61976697e-01
  7 | 0xfe | 1.54757362e-01
  8 | 0xb8 | 1.52265855e-01
  9 | 0xf6 | 1.51020103e-01
 10 | 0x60 | 1.46688220e-01
 11 | 0x9c | 1.44526741e-01
 12 | 0x23 | 1.42214572e-01
 13 | 0xe0 | 1.40956283e-01
 14 | 0x7b | 1.36784838e-01
 15 | 0xcf | 1.36621020e-01
 16 | 0x8b | 1.33185943e-01
 17 | 0x01 | 1.31603418e-01
 18 | 0xba | 1.27936125e-01
 19 | 0x91 | 1.26229719e-01
 20 | 0x0e | 1.24547691e-01
 21 | 0x58 | 1.23910549e-01
 22 | 0xa1 | 1.21106112e-01
 23 | 0x1f | 1.20084752e-01
 24 | 0x6b | 1.19396680e-01
 25 | 0xcb | 1.19330071e-01
 26 | 0x8f | 1.18665508e-01
 27 | 0x06 | 1.18225976e-01
 28 | 0x76 | 1.17913634e-01
 29 | 0xf2 | 1.17861616e-01
 30 | 0xb3 | 1.17535421e-01
 31 | 0xe4 | 1.17442441e-01
 32 | 0xf0 | 1.13869520e-01
 33 | 0xa4 | 1.13725866e-01
 34 | 0x34 | 1.13372407e-01
 35 | 0x35 | 1.12752055e-01
 36 | 0xac | 1.12300427e-01
 37 | 0x82 | 1.12273453e-01
 38 | 0x73 | 1.11520443e-01
 39 | 0x4e | 1.07671406e-01
 40 | 0x29 | 1.06707911e-01
 41 | 0x0b | 1.06331185e-01
 42 | 0xbf | 1.06182780e-01
 43 | 0xdc | 1.05815526e-01
 44 | 0x2d | 1.05078607e-01
 45 | 0x40 | 1.05068653e-01
 46 | 0xc7 | 1.03966243e-01
 47 | 0xd1 | 1.03431854e-01
 48 | 0x93 | 1.02403923e-01
 49 | 0xa8 | 1.02124625e-01
 50 | 0x5d | 1.02032356e-01
 51 | 0xd8 | 1.01394560e-01
 52 | 0x33 | 1.00560154e-01
 53 | 0x9e | 1.00484712e-01
 54 | 0x4d | 9.99793208e-02
 55 | 0xa5 | 9.99650450e-02
 56 | 0x9f | 9.99192828e-02
 57 | 0xda | 9.99112173e-02
 58 | 0x5a | 9.98037444e-02
 59 | 0x0d | 9.95253547e-02
 60 | 0x62 | 9.90677675e-02
 61 | 0x42 | 9.83927804e-02
 62 | 0x10 | 9.82689003e-02
 63 | 0xb1 | 9.73380813e-02
 64 | 0x81 | 9.69811111e-02
 65 | 0xaa | 9.54958019e-02
 66 | 0x39 | 9.52012242e-02
 67 | 0x7e | 9.51232247e-02
 68 | 0xed | 9.40929745e-02
 69 | 0xbe | 9.40709737e-02
 70 | 0x5b | 9.34374679e-02
 71 | 0x36 | 9.34110547e-02
 72 | 0xfd | 9.31375833e-02
 73 | 0x38 | 9.30985935e-02
 74 | 0xae | 9.30171314e-02
 75 | 0x54 | 9.23694075e-02
 76 | 0x46 | 9.20363964e-02
 77 | 0xa3 | 9.17156455e-02
 78 | 0x45 | 9.12512953e-02
 79 | 0xd0 | 9.11923691e-02
 80 | 0x32 | 9.09410254e-02
 81 | 0x6e | 9.03917544e-02
 82 | 0x5f | 8.96295147e-02
 83 | 0x7d | 8.94111292e-02
 84 | 0x6f | 8.92406007e-02
 85 | 0x66 | 8.91939060e-02
 86 | 0x75 | 8.89849357e-02
 87 | 0xd3 | 8.85708382e-02
 88 | 0x25 | 8.84270296e-02
 89 | 0x61 | 8.83227333e-02
 90 | 0xea | 8.82127865e-02
 91 | 0x04 | 8.81403285e-02
 92 | 0x83 | 8.76734743e-02
 93 | 0x95 | 8.73880431e-02
 94 | 0x11 | 8.72530352e-02
 95 | 0xbc | 8.62707946e-02
 96 | 0x99 | 8.58966725e-02
 97 | 0xb0 | 8.58072197e-02
 98 | 0xd5 | 8.56876175e-02
 99 | 0x2c | 8.56304206e-02
100 | 0x72 | 8.55317931e-02
101 | 0xe3 | 8.54602606e-02
102 | 0x6a | 8.54503549e-02
103 | 0x1e | 8.51580257e-02
104 | 0x4f | 8.48711629e-02
105 | 0x3e | 8.47630700e-02
106 | 0x28 | 8.47476857e-02
107 | 0xf5 | 8.46412418e-02
108 | 0xa2 | 8.40783652e-02
109 | 0xc8 | 8.35987206e-02
110 | 0xca | 8.34637417e-02
111 | 0xe9 | 8.29651634e-02
112 | 0x80 | 8.28640679e-02
113 | 0x68 | 8.28460262e-02
114 | 0xab | 8.25687523e-02
115 | 0x87 | 8.24400540e-02
116 | 0x41 | 8.20206929e-02
117 | 0x18 | 8.18260450e-02
118 | 0x2e | 8.16586826e-02
119 | 0x43 | 8.15269297e-02
120 | 0x13 | 8.13074965e-02
121 | 0xfb | 8.11765534e-02
122 | 0x05 | 8.11705094e-02
123 | 0x5c | 8.10773891e-02
124 | 0x21 | 8.10347582e-02
125 | 0xd6 | 8.09786433e-02
126 | 0xd7 | 8.04792926e-02
127 | 0x24 | 8.02701521e-02
128 | 0x07 | 7.99660840e-02
129 | 0xb4 | 7.98207281e-02
130 | 0xec | 7.97451860e-02
131 | 0x5e | 7.95537583e-02
132 | 0xb2 | 7.93078196e-02
133 | 0xa6 | 7.89839675e-02
134 | 0x88 | 7.87645054e-02
135 | 0x20 | 7.87056395e-02
136 | 0x0f | 7.86745521e-02
137 | 0x44 | 7.85296626e-02
138 | 0x52 | 7.85228502e-02
139 | 0xf7 | 7.85207772e-02
140 | 0xe6 | 7.83304046e-02
141 | 0x31 | 7.83178070e-02
142 | 0x1c | 7.79828387e-02
143 | 0x49 | 7.78759554e-02
144 | 0x19 | 7.76890271e-02
145 | 0x59 | 7.76451365e-02
146 | 0x89 | 7.76056568e-02
147 | 0x1b | 7.75176373e-02
148 | 0x22 | 7.73905584e-02
149 | 0x27 | 7.68596699e-02
150 | 0x96 | 7.67919926e-02
151 | 0x78 | 7.65705171e-02
152 | 0xcd | 7.64397977e-02
153 | 0x0c | 7.62731277e-02
154 | 0x03 | 7.62518665e-02
155 | 0x98 | 7.59673788e-02
156 | 0x90 | 7.57101069e-02
157 | 0xc6 | 7.56964464e-02
158 | 0x3c | 7.56612043e-02
159 | 0xfc | 7.55837089e-02
160 | 0xc0 | 7.55466850e-02
161 | 0xee | 7.54879836e-02
162 | 0x47 | 7.52767541e-02
163 | 0x1d | 7.51167955e-02
164 | 0xa0 | 7.49060755e-02
165 | 0x26 | 7.48666388e-02
166 | 0x30 | 7.48089773e-02
167 | 0xe8 | 7.47468121e-02
168 | 0x50 | 7.47462878e-02
169 | 0xf4 | 7.47011519e-02
170 | 0x74 | 7.45866162e-02
171 | 0x71 | 7.45368004e-02
172 | 0x3a | 7.45157008e-02
173 | 0xe2 | 7.43614814e-02
174 | 0xef | 7.43560886e-02
175 | 0x4c | 7.40750585e-02
176 | 0x7c | 7.39112840e-02
177 | 0xc3 | 7.39014277e-02
178 | 0x94 | 7.34711364e-02
179 | 0x53 | 7.33116951e-02
180 | 0xe1 | 7.32577174e-02
181 | 0x67 | 7.32481459e-02
182 | 0xeb | 7.32431419e-02
183 | 0xb6 | 7.32279363e-02
184 | 0x09 | 7.31254671e-02
185 | 0x79 | 7.31119896e-02
186 | 0xad | 7.26592647e-02
187 | 0xd4 | 7.21822632e-02
188 | 0x2f | 7.20233449e-02
189 | 0x15 | 7.19069569e-02
190 | 0xf8 | 7.18797958e-02
191 | 0xde | 7.16440036e-02
192 | 0xb5 | 7.16418223e-02
193 | 0x92 | 7.15279315e-02
194 | 0x9b | 7.12450861e-02
195 | 0xc1 | 7.12070763e-02
196 | 0xd2 | 7.11855390e-02
197 | 0xc4 | 7.10691850e-02
198 | 0x86 | 7.09995785e-02
199 | 0x77 | 7.09070440e-02
200 | 0x57 | 7.09014546e-02
201 | 0xdf | 7.04430749e-02
202 | 0x6d | 7.04063042e-02
203 | 0xdb | 7.04005104e-02
204 | 0x3b | 7.03516966e-02
205 | 0x70 | 7.03398418e-02
206 | 0xa9 | 7.02052932e-02
207 | 0x8d | 6.98233402e-02
208 | 0x51 | 6.95435625e-02
209 | 0x08 | 6.94607273e-02
210 | 0xbd | 6.94249155e-02
211 | 0xff | 6.93280739e-02
212 | 0x97 | 6.92748806e-02
213 | 0x55 | 6.92486234e-02
214 | 0xce | 6.91671762e-02
215 | 0x84 | 6.91081546e-02
216 | 0x8e | 6.88143380e-02
217 | 0x00 | 6.85351210e-02
218 | 0xdd | 6.84430721e-02
219 | 0x2b | 6.82990996e-02
220 | 0xb9 | 6.82651628e-02
221 | 0x0a | 6.81453104e-02
222 | 0x4a | 6.80415148e-02
223 | 0x3f | 6.71424646e-02
224 | 0xc9 | 6.70676590e-02
225 | 0x63 | 6.69183794e-02
226 | 0x17 | 6.67021079e-02
227 | 0xd9 | 6.65921199e-02
228 | 0x7f | 6.64075708e-02
229 | 0x7a | 6.62998461e-02
230 | 0xfa | 6.62703157e-02
231 | 0x02 | 6.62347106e-02
232 | 0x8c | 6.60913078e-02
233 | 0xf3 | 6.50113991e-02
234 | 0xc2 | 6.41344050e-02
235 | 0x4b | 6.41071831e-02
236 | 0x64 | 6.39615280e-02
237 | 0x8a | 6.32301222e-02
238 | 0x65 | 6.25910834e-02
239 | 0xe7 | 6.25334608e-02
240 | 0x3d | 6.24875211e-02
241 | 0xf1 | 6.24125508e-02
242 | 0xaf | 6.23466074e-02
243 | 0x37 | 6.21619914e-02
244 | 0xcc | 6.13114012e-02
245 | 0xb7 | 6.12832823e-02
246 | 0x12 | 6.09167920e-02
247 | 0xbb | 6.05623880e-02
248 | 0xf9 | 6.05239735e-02
249 | 0xa7 | 6.01149587e-02
250 | 0x16 | 5.85564773e-02
251 | 0x9d | 5.75459164e-02
252 | 0x48 | 5.72186930e-02
253 | 0x56 | 5.71505811e-02
254 | 0x6c | 5.61881856e-02
255 | 0x9a | 5.47836565e-02
256 | 0xe5 | 5.01628570e-02
